Date,Open,High,Low,Close,Volume
2024-09-01,1.384e-05,1.387e-05,1.304e-05,1.316e-05,1561191549479.0
2024-09-02,1.315e-05,1.373e-05,1.31e-05,1.366e-05,1479796779779.0
2024-09-03,1.366e-05,1.385e-05,1.304e-05,1.309e-05,1199292038440.0
2024-09-04,1.309e-05,1.369e-05,1.244e-05,1.359e-05,2397381823366.0
2024-09-05,1.36e-05,1.364e-05,1.305e-05,1.319e-05,1151758593118.0
2024-09-06,1.32e-05,1.345e-05,1.231e-05,1.28e-05,2650530249384.0
2024-09-07,1.28e-05,1.304e-05,1.272e-05,1.287e-05,893411275106.0
2024-09-08,1.286e-05,1.318e-05,1.28e-05,1.308e-05,956500584440.0
2024-09-09,1.309e-05,1.376e-05,1.297e-05,1.354e-05,1775937260566.0
2024-09-10,1.354e-05,1.369e-05,1.33e-05,1.353e-05,1162170390273.0
2024-09-11,1.354e-05,1.355e-05,1.293e-05,1.326e-05,1396830641235.0
2024-09-12,1.326e-05,1.354e-05,1.319e-05,1.352e-05,1039348824370.0
2024-09-13,1.352e-05,1.411e-05,1.338e-05,1.396e-05,1554881496772.0
2024-09-14,1.395e-05,1.406e-05,1.359e-05,1.373e-05,1021712457792.0
2024-09-15,1.373e-05,1.387e-05,1.327e-05,1.338e-05,981660114054.0
2024-09-16,1.338e-05,1.347e-05,1.3e-05,1.318e-05,1550236202035.0
2024-09-17,1.317e-05,1.357e-05,1.303e-05,1.331e-05,1295612667644.0
2024-09-18,1.332e-05,1.371e-05,1.296e-05,1.369e-05,1891101424161.0
2024-09-19,1.37e-05,1.459e-05,1.37e-05,1.409e-05,3251781936997.0
2024-09-20,1.41e-05,1.451e-05,1.388e-05,1.438e-05,1977949160548.0
2024-09-21,1.438e-05,1.504e-05,1.41e-05,1.5e-05,1848213651996.0
2024-09-22,1.499e-05,1.508e-05,1.415e-05,1.452e-05,1782333463943.0
2024-09-23,1.453e-05,1.487e-05,1.42e-05,1.448e-05,1932619658827.0
2024-09-24,1.448e-05,1.492e-05,1.427e-05,1.483e-05,2033118707149.0
